立案时间,火警地址,纬度,经度,地理编码状态
2025/3/23 17:30,浦东新区 川沙新镇 川环南路130弄(城南小区)17号楼（居民处置）（到场未处置）,31.189894,121.711097,成功
2025/3/23 12:57,浦东新区 书院镇 新北村石北462号门口（微站处置）（到场处置）,30.953736,121.863856,成功
2025/3/23 11:09,浦东新区 张江镇 益江路511弄(玉兰香苑)3号102室院子内（微站处置）（到场未处置）,31.198465,121.639433,成功
2025/3/23 10:05,浦东新区 洋泾街道 栖山路100弄栖山小区 54号4楼（消防处置）（到场处置）,31.241772,121.544772,成功
2025/3/22 23:49,浦东新区 川沙新镇 大洪村钱家宅18号农村自建房（消防处置）（到场处置）,31.187419,121.740711,成功
2025/3/22 23:20,浦东新区 航头镇 沪南公路5469弄(布丁酒店)214号505室（其他社会力量处置）（到场处置）,31.037092,121.597165,成功
2025/3/22 16:57,浦东新区 新场镇 古翠路 坦西坦北1075号（微站处置）（到场处置）,31.08387,121.645499,成功
2025/3/22 18:53,浦东新区 航头镇 航鹤路1698弄（鹤鸣新苑）40号门口（祭扫）（居民处置）（到场未处置）,31.051703,121.585274,成功
2025/3/22 16:51,浦东新区 周家渡街道 浦东南路4613号上南五村浦高小区2楼（微站处置）（到场处置）,31.179786,121.498414,成功
2025/3/22 16:03,浦东新区 高行镇 秋岚路251弄高行绿洲二期4号楼1002室（居民处置）（到场处置）,31.327929,121.593355,成功
2025/3/22 14:18,浦东新区 川沙新镇 川环南路 靠近 新太平桥口（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/22 12:19,浦东新区 外高桥保税区 富特北路379号门口（消防处置）（到场处置）,31.33558,121.60143,成功
2025/3/22 9:08,浦东新区 书院镇 两港大道 靠近 上海城柘建设工程有限公司 （车主处置）（到场未处置）,30.971605,121.887985,成功
2025/3/22 6:30,浦东新区 泥城镇 马五公路 靠近 正茂路（消防处置）（到场处置）,30.885462,121.810881,成功
2025/3/21 21:42,浦东新区 曹路镇 龚华路50弄(丰怡苑)17号402室（消防处置）（到场处置）,31.266769,121.683909,成功
2025/3/21 17:55,浦东新区 三林镇 云台路1000弄(翰城国际)11号楼对面 （微站处置）（到场未处置）,31.15489,121.511062,成功
2025/3/21 17:16,浦东新区 南汇新城镇 新元南路 靠近 两港大道 地面道路上（消防处置）（到场处置）,30.897809,121.874746,成功
2025/3/21 14:36,浦东新区 合庆镇友谊村东钱家宅52号（专职队处置）（到场处置）,30.993507,121.787007,成功
2025/3/21 14:14,浦东新区 宣桥镇 寅旺路 靠近 鸣晓路（祭扫）（燃烧物质燃尽）（到场未处置）,31.058879,121.707559,成功
2025/3/21 12:24,浦东新区 张江镇 集电路 靠近 张东路 （EB）（微站处置）（到场未处置）,31.210653,121.632752,成功
2025/3/21 9:10,浦东新区 高桥镇屯粮巷村潘家桥110号（消防处置）（到场处置）,31.35819,121.564245,成功
2025/3/21 0:30,浦东新区 浦兴路街道 荷泽路418弄好人家15号5楼（其他社会力量处置）（到场未处置）,31.267234,121.593098,成功
2025/3/21 0:08,浦东新区 祝桥镇新如村6号519号（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/20 22:12,浦东新区 川沙新镇南桥路707弄永达公寓31号2楼（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/20 21:50,浦东新区 泥城镇 同顺大道 秋祥路---春翔路（居民处置）（到场未处置）,30.902203,121.841994,成功
2025/3/20 14:08,浦东新区 泥城镇 新元南路 靠近 浩歌路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/19 18:46,浦东新区 航头镇 环镇东路185弄（东升家园东区）19号901室 （消防处置）（到场处置）,31.019605,121.609275,成功
2025/3/19 18:39,浦东新区 周浦镇 周阳路 汇福家园祥和里东区5号楼门口（驻防车出动）（祭扫）（经核实无需消防处置）,31.094143,121.603695,成功
2025/3/19 18:03,浦东新区 北蔡镇 博华路498弄（陆家嘴锦绣里）9号（其他社会力量处置）（到场未处置）,31.234295,121.507513,成功
2025/3/19 14:34,浦东新区 祝桥镇 晨阳西路江晖路口 江晖苑对面（消防处置）（到场处置）,31.174363,121.738226,成功
2025/3/19 12:37,浦东新区 陆家嘴街道 陆家嘴环路凯宾四季大酒店对面（微站处置）（到场未处置）,31.237563,121.50806,成功
2025/3/19 12:19,浦东新区 上钢新村街道 西营路118号明珠花苑601室（居民处置）（到场处置）,31.168577,121.48369,成功
2025/3/18 19:31,浦东新区 万祥镇 振万路 靠近 祥凯路 万祥文体中心一期工程（专职队处置）（到场处置）,30.972378,121.81704,成功
2025/3/18 17:38,浦东新区 川沙新镇 城南路293弄城南居委居住小区12号1楼外阳台（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/18 13:09,浦东新区 书院镇 石家港路 靠近 两港大道 靠近工地（微站处置）（到场未处置）,30.906001,121.882084,成功
2025/3/18 7:29,浦东新区 周家渡街道 昌里东路699号沪小第上海老炝饼（单位自处）（到场未处置）,31.194551,121.513561,成功
2025/3/17 22:19,浦东新区 潍坊新村街道 潍坊路158号潍坊十村一小区201室（驻防车出动）（消防处置）（到场处置）,31.224832,121.525526,成功
2025/3/17 22:19,浦东新区 航头镇 罗山南路 靠近 航三路（驻防车出动）（消防处置）（到场处置）,31.129488,121.601844,成功
2025/3/17 16:36,浦东新区 康桥镇 林海公路上南路口跨线桥下面的桥洞处（居民处置）（到场未处置）,31.119138,121.543852,成功
2025/3/17 16:15,浦东新区 高行镇 行南路1150弄(南新西园)39号202室（经核实无需消防处置）（到场未处置）,31.328006,121.58242,成功
2025/3/17 13:49,浦东新区 航头镇长达村长浜524号门口（消防处置）（到场处置）,31.039991,121.561855,成功
2025/3/17 3:17,浦东新区 康桥镇 康桥路1633弄(绿洲康城亲水湾（东区）)6号902室（驻防车出动）（燃烧物燃尽）（到场处置）,31.149965,121.577998,成功
2025/3/17 3:00,浦东新区 张江镇 孙环路601弄(张江镇环西小区)142号旁边（居民处置）（到场未处置）,31.176825,121.641747,成功
2025/3/16 22:30,浦东新区 惠南镇 拱海路78弄民乐城惠康苑西苑（居民处置）（到场处置）,31.068684,121.738103,成功
2025/3/16 21:54,浦东新区 惠南镇 靖海南路504号 海燕居委门口（微站处置）（到场处置）,31.035984,121.767733,成功
2025/3/16 18:02,浦东新区 国际旅游度假区 周邓公路 往东 S2跨线桥上 （EB）（消防处置）（到场处置）,31.12172,121.655974,成功
2025/3/16 11:32,浦东新区 三林镇 板泉路2101弄(三林世博家园)31号1101室（驻防车出动）（消防处置）（到场处置）,31.165826,121.531577,成功
2025/3/16 10:51,浦东新区 东明路街道 环林东路879弄衫林新月家园17号16楼（居民处置）（到场未处置）,31.139706,121.529765,成功
2025/3/16 6:53,浦东新区 航头镇 长达村航梅路525弄（南郊艺墅）4支弄19号（消防处置）（到场处置）,31.024452,121.574242,成功
2025/3/16 6:04,浦东新区 川周公路4003弄52号101室 靠近 周园路,31.126657,121.588164,成功
2025/3/15 9:15,浦东新区 惠南镇 拱极路3028号汉庭酒店（单位自处）（到场处置）,31.054074,121.76028,成功
2025/3/14 15:11,浦东新区 祝桥镇 祝东村华星359号农村自建房（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/14 1:14,浦东新区 周浦镇 周秀路118弄(平安里南区)5号（驻防车出动）,31.099961,121.605285,成功
2025/3/13 20:20,浦东新区 惠南镇 惠东路 惠东新村625号4楼（微站处置）（到场未处置）,31.043571,121.772671,成功
2025/3/13 18:28,浦东新区 合庆镇 凌白公路1379弄门口（专职队处置）（到场未处置）,31.234967,121.750226,成功
2025/3/12 12:43,浦东新区 浦兴路街道 东陆路1528弄8号（驻防车出动）（微站处置）（到场未处置）,31.267144,121.600888,成功
2025/3/12 15:47,浦东新区 陆家嘴街道 浦东大道136弄(上港小区)甲28号103室（消防处置）（到场处置）,31.237912,121.514524,成功
2025/3/12 7:26,浦东新区 航头镇 下沙街北桥弄26号农村自建房（消防处置）（到场处置）,31.049241,121.592938,成功
2025/3/11 12:09,浦东新区 塘桥街道 南泉路1250弄塘桥小区4号1楼（其他社会力量处置）（到场未处置）,31.211558,121.522267,成功
2025/3/11 21:48,浦东新区 塘桥街道 东方路1523弄2号8楼（其他社会力量处置）（到场未处置）,31.209766,121.527576,成功
2025/3/11 7:45,浦东新区 祝桥镇 远东大道地铁站2号口外（消防处置）（到场处置）,31.19914,121.755346,成功
2025/3/10 19:34,浦东新区 航头镇 航昌路376弄瑞祥苑6号2701室（消防处置）（到场处置）,31.075017,121.609279,成功
2025/3/10 18:20,浦东新区 航头镇 罗山南路 靠近 航三路口（燃烧物燃尽）（到场未处置）,31.129488,121.601844,成功
2025/3/9 22:38,浦东新区 高东镇 新跃路1000弄（绿尚家园）4号楼9楼楼道（驻防车出动）（自动喷淋装置作用）（到场未处置）,31.319607,121.632215,成功
2025/3/9 14:53,浦东新区 东明路街道 永泰路630弄永泰花苑9号6楼（燃烧物质燃烬）（到场未处置）,31.137685,121.517714,成功
2025/3/9 14:56,浦东新区 航头镇 瑞和路 瓦屑幼儿园外河边（驻防车出动）（消防处置）（到场处置）,31.087152,121.589524,成功
2025/3/9 12:07,浦东新区 浦兴路街道 张杨北路588弄(金桥五街坊)64号402室（居民处置）（到场未处置）,31.253796,121.600891,成功
2025/3/9 11:02,浦东新区 南汇新城镇 环湖一路路口 靠近 南港大道 路边芦苇荡（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/9 10:04,浦东新区 新场镇祝桥村2组北电信塔东南方向200米（微站处置）（到场处置）,31.067055,121.67751,成功
2025/3/8 19:46,浦东新区 高行镇 东沟四村门口附近50米 近东沟路 近浦东大道（经核实无需消防处置）（到场未处置）,31.254641,121.554804,成功
2025/3/8 15:51,浦东新区 大团镇 海潮村沙庙 沙庙路东南侧100米（燃烧物质燃尽）（到场处置）,30.966332,121.762594,成功
2025/3/8 15:43,浦东新区 金杨新村街道 枣庄路658弄（金杨新村三街坊）56号北侧室外（EB）（微站处置）（到场未处置）,31.24975,121.577046,成功
2025/3/8 14:54,浦东新区 南汇新城镇 塘下路 靠近 临团公路（消防处置）（到场处置）,30.914347,121.891557,成功
2025/3/8 12:51,浦东新区 川沙新镇 高桥路 靠近 川展路 高桥村民活动中心东面的树林内（微站处置）（到场未处置）,31.167031,121.724135,成功
2025/3/8 10:49,浦东新区 惠南镇 拱极东路 靠近 盐大路近海长路（微站处置）（到场处置）,31.072718,121.7806,成功
2025/3/8 10:17,浦东新区 川沙新镇 润川路 靠近 川沙路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/8 7:20,浦东新区 周家渡街道 南码头路1696弄昌四小区 31号101室（消防处置）（到场处置）,31.175947,121.514519,成功
2025/3/7 18:59,浦东新区 南汇新城镇 海洋五路 靠近 沪城环路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/7 16:19,浦东新区 川沙新镇 城丰路70弄上浦小区11号401室（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/7 8:53,浦东新区 高行镇 金高路998弄（春江花悦苑）12号地下车库（驻防车出动）（消防处置）（到场处置）,31.283459,121.609751,成功
2025/3/7 8:11,浦东新区 南汇新城镇 港辉路308弄（临港海滨国际花园 ）53号地下车库（居民处置）（到场未处置）,30.889007,121.817447,成功
2025/3/7 1:55,浦东新区 惠南镇 靖海路547弄金地城46号301室（经核实无需消防处置）（到场未处置）,31.058038,121.767035,成功
2025/3/6 20:54,浦东新区 金桥镇 金葵路945弄门口（居民处置）（到场处置）,31.240301,121.62744,成功
2025/3/6 16:22,浦东新区 曹路镇龚丰村 龚丰路661号（消防处置）（到场处置）,31.258944,121.694137,成功
2025/3/6 12:38,浦东新区 康桥镇 林海公路 靠近 渡桥路 近世贸云图（消防处置）（到场处置）,31.115317,121.54789,成功
2025/3/5 15:07,浦东新区 三林镇 济阳路 靠近 三林路（消防处置）（到场处置）,31.141983,121.507899,成功
2025/3/4 23:50,浦东新区 陆家嘴街道 乳山路130弄（遂成小区）7号门口（祭扫）（居民处置）（到场未处置）,31.233579,121.524202,成功
2025/3/4 20:16,浦东新区 金杨新村街道 德平路1189弄香山新村东南街坊4号402室（居民处置）（到场处置）,31.240149,121.571492,成功
2025/3/4 12:16,浦东新区 惠南镇 听康路79弄文竹北苑3号1203室（居民处置）（到场未处置）,31.069422,121.748017,成功
2025/3/4 10:36,浦东新区 唐镇镇民丰村南黄家宅35号农村自建房（居民处置）（到场处置）,31.162776,121.660571,成功
2025/3/3 18:48,浦东新区 东明路街道 环林西路848弄(红枫苑)33号401室（居民处置）（到场处置）,31.139283,121.526078,成功
2025/3/3 8:49,浦东新区 惠南镇 黄家路20号（其他社会力量处置）（到场未处置）,31.025239,121.780316,成功
2025/3/3 5:48,浦东新区 南汇新城镇 洋浩路 靠江 江山路往北100米（居民处置）（到场处置）,30.869958,121.834709,成功
2025/3/2 23:16,浦东新区 洋泾街道 羽山路1445弄26号对面（祭扫）（经核实无需消防处置）（到场未处置）,31.242188,121.561696,成功
2025/3/2 23:02,浦东新区 洋泾街道 海防新村79号1楼（消防处置）（到场处置）,31.248589,121.552559,成功
2025/3/2 21:50,浦东新区 高行镇 兰嵩路 靠近 洲海路 迪卡侬门口（EB）（消防处置）（到场处置）,31.316776,121.611978,成功
2025/3/2 19:11,浦东新区 大团镇邵村村徐桥1组胡家宅路西边一条小路（消防处置）（到场处置）,31.011342,121.740336,成功
2025/3/2 19:08,浦东新区 南汇新城镇 夏栎路233弄203号楼下 靠近 雪绒花路（燃烧物质燃尽）（到场未处置）,30.910001,121.91778,成功
2025/3/2 18:17,浦东新区 唐镇 前进村唐家宅6号（居民处置）（到场未处置）,31.231786,121.63078,成功
2025/3/2 18:09,浦东新区 川沙新镇 翔展路近川同路东侧200米 坤孚园园区北侧的围墙外面（微站处置）（到场未处置）,31.160562,121.713116,成功
2025/3/2 17:51,浦东新区 老港镇 东河村西河七组 居委会旁（消防处置）（到场处置）,31.014136,121.862144,成功
2025/3/2 17:25,浦东新区 老港镇 两港大道 靠近 通源西路西侧（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/2 16:50,浦东新区 川沙新镇 栏杆村周奚家宅3号（居民处置）（到场处置）,31.170021,121.668927,成功
2025/3/2 11:27,浦东新区 航头镇 王楼村5组466号（驻防车出动）（到场处置）,31.107822,121.563386,成功
2025/3/2 8:51,浦东新区 惠南镇 黄路村富强664号农村自建房（消防处置）（到场处置）,31.03013,121.762005,成功
2025/3/2 1:35,浦东新区 华东路上 川沙健康公园正对面,31.17078,121.692021,成功
2025/3/1 22:00,浦东新区 曹路镇 龚路支路 靠近 人民塘 靠近 浦东殡仪馆外面（祭扫）（居民处置）（到场处置）,31.274532,121.719214,成功
2025/3/1 20:04,浦东新区 祝桥镇 施湾路 靠近 远航路（微站处置）（到场处置）,31.140909,121.760611,成功
2025/3/1 19:38,浦东新区 周浦镇 沪南路3468弄美林小城101号202室（居民处置）（到场未处置）,31.114902,121.563707,成功
2025/3/1 16:52,浦东新区 书院镇 临港大道 靠近 沪城环路（消防处置）（到场处置）,30.894318,121.898435,成功
2025/3/1 15:49,浦东新区 南汇新城镇 海洋五路 靠近 海基一路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/1 15:12,浦东新区 南汇新城镇 滨果路 靠近 临港大道（消防处置）（到场处置）,30.950611,121.869881,成功
2025/3/1 12:43,浦东新区 川沙新镇 新德西路511弄 新德佳苑小区南侧 河边南侧树林（消防处置）（到场处置）,31.207135,121.693661,成功
2025/3/1 13:04,浦东新区 惠南镇 拱海路79弄惠康苑13号302室（其他社会力量处置）（到场处置）,31.06969,121.738266,成功
2025/3/1 11:52,浦东新区 金杨新村街道 张杨路 靠近 金桥路 路口（EB）（居民处置）（到场未处置）,31.249969,121.590724,成功
2025/3/1 11:17,浦东新区 航头镇 鹤永路 靠近 鹤雷路 河边（消防处置）（到场处置）,31.076681,121.599885,成功
2025/3/1 9:40,浦东新区 唐镇 勤川路 新德家园 河道旁（经核实无需消防处置）（到场未处置）,31.1906,121.677411,成功
2025/3/1 0:09,浦东新区 航头镇鹤鸣村13组957号旁边（居民处置）（到场未处置）,31.069598,121.720991,成功
2025/4/23 0:16,浦东新区 陆家嘴街道 东园四村420号旁边（居民处置）（到场未处置）,31.230663,121.51276,成功
2025/4/22 22:54,浦东新区 花木街道 芳华路411弄(芳华苑)17号1楼楼梯间（居民处置）（到场处置）,31.19479,121.55442,成功
2025/4/22 16:56,浦东新区 高东镇 新龙路69弄(杨园新苑)21号602室（其他社会力量处置）（到场未处置）,31.316139,121.629,成功
2025/4/22 18:42,浦东新区 南汇新城镇 宁祥路 靠近 同顺大道 东面30米（消防处置）（到场处置）,30.881818,121.868399,成功
2025/4/22 17:28,浦东新区 周浦镇 上南路6733弄(双秀花园西园A区)3号墙外（燃烧物质燃尽）（到场未处置）,31.120121,121.56229,成功
2025/4/21 23:42,浦东新区 金杨新村街道 浦东大道2641弄（寺前浜小区）15号（居民处置）（到场处置）,31.265188,121.569072,成功
2025/4/21 1:41,浦东新区 川沙新镇 华东路 靠近 新川路口 南面（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/21 6:11,浦东新区祝桥镇 晨阳西路 靠近 江绣路 往北200米（消防处置）（到场处置）,31.173248,121.735279,成功
2025/4/20 17:34,浦东新区 祝桥镇 航城三路675弄(盛世联弈苑)40号1001室（消防处置）（到场处置）,31.153163,121.754312,成功
2025/4/20 22:18,浦东新区 航头镇 瑞和路 靠近 瑞浦路（驻防车出动）（消防处置）（到场处置）,31.093431,121.584437,成功
2025/4/20 14:38,浦东新区 南汇新城镇 堤顶路 靠近 南港大道（消防处置）（到场处置）,30.881386,121.940825,成功
2025/4/20 16:57,浦东新区 祝桥镇 航殷路67号门口（消防处置）（到场处置）,31.199216,121.735673,成功
2025/4/20 13:21,浦东新区 祝桥镇 浦红西路 靠近 祝惠路（消防处置）（到场处置）,31.102499,121.739113,成功
2025/4/20 10:55,浦东新区 新场镇坦东村连南5组302号（专职队处置）（到场处置）,31.085432,121.664907,成功
2025/4/20 13:14,浦东新区 曹路镇 顾唐路 靠近 仁安路（微站处置）（到场未处置）,31.249269,121.662661,成功
2025/4/20 7:11,浦东新区 曹路镇 星火村陆家村45号农村自建房（消防处置）（到场处置）,31.254034,121.70171,成功
2025/4/19 22:26,浦东新区 祝桥镇 江通苑-江晖苑中间 桥下 河边（消防处置）（到场处置）,31.174033,121.736844,成功
2025/4/19 15:58,浦东新区 南码头街道 东三街102弄 东三小区 44号602室（消防处置)（到场处置）,31.20084,121.510371,成功
2025/4/19 11:43,浦东新区 洋泾街道 羽山路1000弄泾苑小区27号502室（阳台）（消防处置）（到场处置）,31.237427,121.557213,成功
2025/4/19 2:02,浦东新区 泥城镇 彩云路220弄（云帆花苑）11号202室（消防处置）（到场处置）,30.898957,121.814568,成功
2025/4/18 20:51,浦东新区 金杨新村街道 博山东路811弄(东方知音苑)85号室外门口（居民处置）（到场未处置）,31.25757,121.575742,成功
2025/4/18 19:43,浦东新区 北蔡镇 沪南路 往南 过成山路100米左右（EB）（微站处置）（到场处置）,31.170479,121.48972,成功
2025/4/18 17:51,浦东新区 南码头路街道 浦三路12弄（海浦小区)2号1201室,31.197645,121.51105,成功
2025/4/18 16:16,浦东新区 高桥镇西新村尖角圩33号农村自建房（专职队处置）（到场处置）,31.35583,121.517738,成功
2025/4/18 9:40,浦东新区 惠南镇 通济路280弄19号农村自建房（居民处置）（到场处置）,31.050821,121.746299,成功
2025/4/18 15:22,浦东新区 祝桥镇 和艺森路88号（消防处置）（到场处置）,31.198019,121.772316,成功
2025/4/18 9:06,浦东新区 泥城镇 云水路 靠近 彭平公路 （消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/18 6:51,浦东新区 金杨新村街道 云山路1045弄(金杨新村二街坊)22号402室（消防处置）（到场处置）,31.247186,121.574598,成功
2025/4/17 19:53,浦东新区 高东镇 金京路 靠近 高宝路口（祭扫）（燃烧物质燃尽）（到场未处置）,31.290531,121.622073,成功
2025/4/17 18:25,浦东新区 张江镇 申江路 靠近 军民公路（驻防车出动）（微站处置）（到场处置）,31.172958,121.618988,成功
2025/4/16 21:34,浦东新区 三林镇 懿行路 靠近 林恒路 康德家园门口（消防处置）（到场处置）,31.120562,121.508235,成功
2025/4/16 18:26,浦东新区 康桥镇 御叶路 靠近 御秀路 北面50米（居民处置）（到场未处置）,31.15281,121.580467,成功
2025/4/16 9:58,浦东新区 康桥镇 拯安路 康城学校 后面北侧树林里（消防处置）（到场处置）,31.139125,121.614758,成功
2025/4/16 5:40,浦东新区 高青路 靠近 洪山路(车辆),31.165607,121.501928,成功
2025/4/15 16:15,浦东新区 新场镇 航三路 上海野生动物园地铁站 靠近 新场地铁站 之间（微站处置）（到场未处置）,31.038701,121.643248,成功
2025/4/15 23:03,浦东新区 高东镇 顾高公路 靠近 赵家沟桥（微站处置）（到场未处置）,31.296755,121.644099,成功
2025/4/15 15:07,浦东新区 宣桥镇 宣新路 靠近 六奉公路（消防处置）（到场处置）,31.053895,121.692449,成功
2025/4/15 12:01,浦东新区 曹路镇 海鸣路678弄海清佳苑11号-10号楼之间（消防处置）（到场处置）,31.287039,121.683286,成功
2025/4/15 14:38,浦东新区 南汇新城镇 杉青路 靠近 盛艾路口往东1公里路边（消防处置）（到场处置）,30.936708,121.93221,成功
2025/4/14 23:06,浦东新区 川沙新镇 栏杆村高顾家宅5号（消防处置）（到场处置）,31.171578,121.661035,成功
2025/4/14 18:03,浦东新区 祝桥镇 千汇路 靠近 祝潘公路 桥下（微站处置）（到场未处置）,31.125426,121.764642,成功
2025/4/14 12:24,浦东新区 三林镇 上南路4265弄(金光小区)68号302室（消防处置）（到场处置）,31.145794,121.511873,成功
2025/4/14 11:04,浦东新区 三林镇 杨新路80弄3号楼旁边（消防处置）（到场处置）,31.164038,121.493943,成功
2025/4/14 10:38,浦东新区 花木街道 杨高南路99弄 花木时光里二区B1 磁石汉堡（单位自处）（到场未处置）,31.207025,121.533673,成功
2025/4/14 11:52,浦东新区 周浦镇 康沈路1883弄门口（居民处置）（到场处置）,31.111845,121.579856,成功
2025/4/14 10:25,浦东新区 祝桥镇 航城三路86弄唐绿波庭45号302室（居民处置）（到场处置）,31.14886,121.744221,成功
2025/4/14 0:35,浦东新区 惠南镇 拱极路2626弄(新凤凰城东区）7号、8号楼之间的平台（燃烧物质燃烬）（到场未处置）,31.053248,121.775038,成功
2025/4/13 18:41,浦东新区 高东镇 园洲路189弄杨盛佳苑 122（物业处置）（到场处置）,31.31512,121.636217,成功
2025/4/13 17:18,浦东新区 高桥镇 张扬北路 靠近 杨高北路 辅道上（消防处置）（到场处置）,31.270813,121.58735,成功
2025/4/13 16:02,浦东新区 曹路镇 金钻路669弄佳伟景苑5号2楼（消防处置）（到场处置）,31.283354,121.67735,成功
2025/4/13 10:19,浦东新区 高行镇 行南路281弄41号（居民处置）（到场处置）,31.325539,121.587439,成功
2025/4/13 6:49,浦东新区 六灶镇 其成村新生17组533号室外（居民处置）（到场未处置）,31.10023,121.68388,成功
2025/4/12 21:43,浦东新区 航头镇 沪南公路 靠近 航鸣路,31.029937,121.602845,成功
2025/4/12 21:27,浦东新区 上钢新村街道 上钢六村7号302室,31.171952,121.489766,成功
2025/4/12 21:11,浦东新区 潍坊新村街道 潍坊路208弄(竹南小区)4号401室,31.2265,121.529531,成功
2025/4/12 20:42,浦东新区 张江镇 玉兰香苑二期C块门口（经核实无需消防处置）（到场未处置）,31.199092,121.626664,成功
2025/4/12 20:22,浦东新区 新场镇 新奉公路8弄8号门口（专职队处置）（到场处置）,31.026926,121.642006,成功
2025/4/12 18:03,浦东新区 宣桥镇 南六公路399弄(艺泰安邦花园)中心湖南侧（其他社会力量处置）（到场处置）,31.059091,121.710517,成功
2025/4/12 13:09,浦东新区 泥城镇 彩云路717弄(云树欣居)41号502室（消防处置）（到场处置）,30.898502,121.8038,成功
2025/4/12 10:05,浦东新区 唐镇 唐陆公路2313号（居民处置）（到场未处置）,31.225517,121.647271,成功
2025/4/11 20:28,浦东新区 大团镇 南芦公路1288号往南150米（燃烧物质燃尽）（到场未处置）,30.947859,121.771746,成功
2025/4/11 17:33,浦东新区 大团镇 扶栏村下塘208号门口 （消防处置）（到场处置）,30.99537,121.750367,成功
2025/4/11 15:35,浦东新区 周浦镇 周东路369号 周东菜场旁（消防处置）（到场处置）,31.11797,121.585503,成功
2025/4/11 14:08,浦东新区 唐镇镇 南曹路901弄（金利公寓）67号501室（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/10 23:12,浦东新区 三林镇 上南路3899弄(瀚林苑)67号01室（燃烧物燃尽）（到场未处置）,31.153061,121.503246,成功
2025/4/10 17:54,浦东新区 高行镇 东沟四村11幢28号301室（消防处置）（到场处置）,31.291009,121.574555,成功
2025/4/10 17:32,浦东新区 高桥镇 春晖路368弄30号201室（经核实无需消防处置）,31.340418,121.581922,成功
2025/4/10 17:21,浦东新区 上钢新村街道 德州五村222号101室（燃烧物质燃尽）（到场未处置）,31.167025,121.495416,成功
2025/4/10 17:18,浦东新区 周浦镇 佛手路 靠近 天雄路（其他社会力量处置）（到场未处置）,31.103395,121.612326,成功
2025/4/10 16:56,浦东新区 周浦镇 周邓公路6600弄(海尚乐苑)10号801室（居民处置）（到场未处置）,31.116305,121.60412,成功
2025/4/10 10:30,浦东新区 花木街道 锦安东路219弄(锦绣花木公寓)1号楼1101室（消防处置）（到场处置）,31.189017,121.560699,成功
2025/4/10 10:06,浦东新区 高桥镇 江东路300号旁边（微站处置）（到场未处置）,31.375217,121.513744,成功
2025/4/10 8:39,浦东新区 张江镇 孙环路377弄（申城佳苑）南面（驻防车出动）（消防处置）（到场处置）,31.159919,121.637722,成功
2025/4/10 4:08,浦东新区 浦兴路街道 东陆路1182弄 东一小区41号门口（驻防车出动）（微站处置）（到场处置）,31.269429,121.596708,成功
2025/4/9 21:33,浦东新区 唐镇镇 唐龙路 靠近 春泉路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/9 17:50,浦东新区 高行镇 俱进路505弄(紫翠苑)靠近54号（微站处置）（到场处置）,31.300869,121.613715,成功
2025/4/9 14:15,浦东新区 川沙新镇 普新路 靠近 新浜路160号（祭扫）（消防处置）（到场处置）,31.129026,121.740372,成功
2025/4/9 14:24,浦东新区 高桥镇 江心沙路2451号门口（消防处置）（到场处置）,31.354383,121.518352,成功
2025/4/9 13:37,浦东新区 老港镇日新村 盐大路 附近的树林（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/9 9:46,浦东新区 三林镇 永泰路258弄(三林新村)12号404室（其他社会力量处置）（到场处置）,31.137174,121.506462,成功
2025/4/9 9:45,浦东新区 宣桥镇 下盐路 宣六港桥南面（燃烧物燃尽）（到场未处置）,31.064989,121.700638,成功
2025/4/8 18:15,浦东新区 大团镇 金石村董村652号门口（居民处置）（到场未处置）,30.953155,121.781976,成功
2025/4/8 15:01,浦东新区 花木街道 锦安东路270弄东城新村小区（祭扫）（经核实无需消防处置）（到场未处置）,31.1993,121.541289,成功
2025/4/8 14:30,浦东新区 泥城镇 马厂村水船三组712号农村自建房（消防处置）（到场处置）,30.920881,121.801496,成功
2025/4/8 12:52,浦东新区 新场镇 新南村大治17组370号（消防处置）（到场处置）,31.007945,121.637261,成功
2025/4/8 12:21,浦东新区北蔡镇 紫叶路192弄40号301室(紫一小区)（其他社会力量处置）（到场未处置）,31.182194,121.552219,成功
2025/4/8 11:37,浦东新区 惠南镇 听民路 靠近 拱秀路 北侧（居民处置）（到场未处置）,31.058378,121.759916,成功
2025/4/8 9:55,浦东新区 花木街道 锦绣路 靠近 锦和路（微站处置）（到场未处置）,31.202887,121.535944,成功
